<< La légende des termes est placée à la fin du fichier >>
 Projet Modifié (Lizonne.rma) [V7.8]
Date (Flux)    	Date (Flux)    	Température    	Flux_Pluie     	Flux_Neige     	Flux_ETP       	Flux_ETR       	Fl_ETR_Sol     	Transpiration  	Stock_Neige    	Fl_Fonte_Neige 	Ruissellement  	Infiltration   	Défic_Évapotra 	Déficit_Sol    	Défic_Sol_Prog 	Réser_Interm.  	Cum_Pluie      	Cum_Neige      	Cum_ETP        	Cum_ETR        	Cum_ETRSol     	Cum_Transpir   	Cum_Font_Neig  	Cum_Ruissel.   	Cum_Infiltr    	Cum_Défic_Evap 	LAI_ou_CC      	Profon_Racines 	
15/09/2014	   1719.000    	   0.000000    	      0.0441026	   0.000000    	   3.158425    	   1.165204    	   1.475223    	   0.000000    	   0.000000    	   0.000000    	  0.1145001    	  0.1270725    	 -0.3100198    	   0.000000    	   146.7317    	   17.17013    	   3605.540    	   0.000000    	   3816.055    	   2536.403    	   2551.857    	   0.000000    	   0.000000    	   821.8777    	   361.3673    	  -15.45373    	   0.000000    	   0.000000    	
16/09/2014	   1720.000    	   0.000000    	      0.0198168	   0.000000    	   3.585568    	   1.618976    	   1.618976    	   0.000000    	   0.000000    	   0.000000    	  0.1111822    	  0.1253665    	   0.000000    	   0.000000    	   148.3309    	   16.93358    	   3605.560    	   0.000000    	   3819.641    	   2538.022    	   2553.476    	   0.000000    	   0.000000    	   821.9889    	   361.4927    	  -15.45373    	   0.000000    	   0.000000    	
17/09/2014	   1721.000    	   0.000000    	   11.78245    	   0.000000    	   3.568462    	   1.618976    	   3.568462    	   0.000000    	   0.000000    	   0.000000    	  0.1131457    	  0.1255542    	  -1.949486    	   0.000000    	   140.7352    	   17.31320    	   3617.343    	   0.000000    	   3823.209    	   2539.641    	   2557.044    	   0.000000    	   0.000000    	   822.1021    	   361.6182    	  -17.40322    	   0.000000    	   0.000000    	
18/09/2014	   1722.000    	   0.000000    	   7.442161    	   0.000000    	   2.020110    	   1.735391    	   1.735391    	   0.000000    	   0.000000    	   0.000000    	  0.1191661    	  0.1276857    	   0.000000    	   0.000000    	   135.5928    	   17.63072    	   3624.785    	   0.000000    	   3825.229    	   2541.377    	   2558.780    	   0.000000    	   0.000000    	   822.2212    	   361.7459    	  -17.40322    	   0.000000    	   0.000000    	
19/09/2014	   1723.000    	   0.000000    	  0.9197802    	   0.000000    	   2.257473    	   1.735391    	   1.615728    	   0.000000    	   0.000000    	   0.000000    	  0.1198442    	  0.1279175    	  0.1196631    	   0.000000    	   136.2918    	   17.38602    	   3625.705    	   0.000000    	   3827.487    	   2543.112    	   2560.395    	   0.000000    	   0.000000    	   822.3411    	   361.8738    	  -17.28356    	   0.000000    	   0.000000    	
20/09/2014	   1724.000    	   0.000000    	  0.1051648    	   0.000000    	   2.619341    	   1.436072    	   1.436072    	   0.000000    	   0.000000    	   0.000000    	  0.1163267    	  0.1261927    	   0.000000    	   0.000000    	   137.6227    	   17.14350    	   3625.810    	   0.000000    	   3830.106    	   2544.548    	   2561.832    	   0.000000    	   0.000000    	   822.4574    	   362.0000    	  -17.28356    	   0.000000    	   0.000000    	
21/09/2014	   1725.000    	   0.000000    	      0.0979487	   0.000000    	   1.891465    	   1.436072    	   1.031843    	   0.000000    	   0.000000    	   0.000000    	  0.1129210    	  0.1244941    	  0.4042295    	   0.000000    	   138.5566    	   16.90609    	   3625.908    	   0.000000    	   3831.998    	   2545.984    	   2562.863    	   0.000000    	   0.000000    	   822.5703    	   362.1245    	  -16.87933    	   0.000000    	   0.000000    	
22/09/2014	   1726.000    	   0.000000    	      0.0198168	   0.000000    	   4.008571    	   2.050190    	   2.050190    	   0.000000    	   0.000000    	   0.000000    	  0.1096465    	  0.1228278    	   0.000000    	   0.000000    	   140.5870    	   16.67361    	   3625.927    	   0.000000    	   3836.006    	   2548.034    	   2564.914    	   0.000000    	   0.000000    	   822.6800    	   362.2473    	  -16.87933    	   0.000000    	   0.000000    	
23/09/2014	   1727.000    	   0.000000    	   0.000000    	   0.000000    	   3.420916    	   2.050190    	   1.693304    	   0.000000    	   0.000000    	   0.000000    	  0.1064968    	  0.1211928    	  0.3568860    	   0.000000    	   142.2803    	   16.44592    	   3625.927    	   0.000000    	   3839.427    	   2550.084    	   2566.607    	   0.000000    	   0.000000    	   822.7865    	   362.3685    	  -16.52244    	   0.000000    	   0.000000    	
24/09/2014	   1728.000    	   0.000000    	   0.000000    	   0.000000    	   2.668828    	   1.292943    	   1.292943    	   0.000000    	   0.000000    	   0.000000    	  0.1034656    	  0.1195884    	   0.000000    	   0.000000    	   143.5733    	   16.22287    	   3625.927    	   0.000000    	   3842.096    	   2551.377    	   2567.900    	   0.000000    	   0.000000    	   822.8899    	   362.4881    	  -16.52244    	   0.000000    	   0.000000    	
25/09/2014	   1729.000    	   0.000000    	      0.0331502	   0.000000    	   2.402637    	   1.292943    	   1.160963    	   0.000000    	   0.000000    	   0.000000    	  0.1005473    	  0.1180137    	  0.1319793    	   0.000000    	   144.7011    	   16.00431    	   3625.961    	   0.000000    	   3844.499    	   2552.670    	   2569.061    	   0.000000    	   0.000000    	   822.9905    	   362.6061    	  -16.39046    	   0.000000    	   0.000000    	
26/09/2014	   1730.000    	   0.000000    	      0.0331502	   0.000000    	   3.426703    	   1.613278    	   1.613278    	   0.000000    	   0.000000    	   0.000000    	      0.0977365	  0.1164678    	   0.000000    	   0.000000    	   146.2812    	   15.79011    	   3625.994    	   0.000000    	   3847.925    	   2554.284    	   2570.674    	   0.000000    	   0.000000    	   823.0882    	   362.7226    	  -16.39046    	   0.000000    	   0.000000    	
27/09/2014	   1731.000    	   0.000000    	   0.000000    	   0.000000    	   3.563407    	   1.613278    	   1.617774    	   0.000000    	   0.000000    	   0.000000    	      0.0950281	  0.1149500    	     -0.0044963	   0.000000    	   147.8990    	   15.58013    	   3625.994    	   0.000000    	   3851.489    	   2555.897    	   2572.292    	   0.000000    	   0.000000    	   823.1832    	   362.8376    	  -16.39496    	   0.000000    	   0.000000    	
28/09/2014	   1732.000    	   0.000000    	   8.876264    	   0.000000    	   2.682784    	   2.682784    	   2.682784    	   0.000000    	   0.000000    	   0.000000    	      0.0955532	  0.1150868    	   0.000000    	   0.000000    	   142.1769    	   15.84095    	   3634.870    	   0.000000    	   3854.172    	   2558.580    	   2574.975    	   0.000000    	   0.000000    	   823.2788    	   362.9526    	  -16.39496    	   0.000000    	   0.000000    	
29/09/2014	   1733.000    	   0.000000    	   3.499963    	   0.000000    	   1.220806    	   2.682784    	  0.9702412    	   0.000000    	   0.000000    	   0.000000    	      0.0978099	  0.1163117    	   1.712543    	   0.000000    	   139.9335    	   15.91306    	   3638.370    	   0.000000    	   3855.392    	   2561.262    	   2575.945    	   0.000000    	   0.000000    	   823.3766    	   363.0689    	  -14.68241    	   0.000000    	   0.000000    	
30/09/2014	   1734.000    	   0.000000    	  0.4447253    	   0.000000    	   2.017546    	   2.682784    	   1.213990    	   0.000000    	   0.000000    	   0.000000    	      0.0968596	  0.1158943    	   1.468793    	   0.000000    	   140.7049    	   15.70252    	   3638.815    	   0.000000    	   3857.410    	   2563.945    	   2577.159    	   0.000000    	   0.000000    	   823.4735    	   363.1848    	  -13.21362    	   0.000000    	   0.000000    	
01/10/2014	   1735.000    	   0.000000    	      0.0031136	   0.000000    	   2.996996    	   1.491758    	   1.491758    	   0.000000    	   0.000000    	   0.000000    	      0.0941898	  0.1143889    	   0.000000    	   0.000000    	   142.1936    	   15.49394    	   3638.818    	   0.000000    	   3860.407    	   2565.437    	   2578.651    	   0.000000    	   0.000000    	   823.5677    	   363.2992    	  -13.21362    	   0.000000    	   0.000000    	
02/10/2014	   1736.000    	   0.000000    	      0.0331502	   0.000000    	   3.506960    	   1.720863    	   1.720863    	   0.000000    	   0.000000    	   0.000000    	      0.0916001	  0.1129057    	   0.000000    	   0.000000    	   143.8813    	   15.28944    	   3638.851    	   0.000000    	   3863.914    	   2567.158    	   2580.371    	   0.000000    	   0.000000    	   823.6593    	   363.4121    	  -13.21362    	   0.000000    	   0.000000    	
03/10/2014	   1737.000    	   0.000000    	      0.0031136	   0.000000    	   3.247619    	   1.720863    	   1.544480    	   0.000000    	   0.000000    	   0.000000    	      0.0891030	  0.1114489    	  0.1763825    	   0.000000    	   145.4227    	   15.08889    	   3638.854    	   0.000000    	   3867.162    	   2568.879    	   2581.916    	   0.000000    	   0.000000    	   823.7484    	   363.5236    	  -13.03724    	   0.000000    	   0.000000    	
04/10/2014	   1738.000    	   0.000000    	   4.288864    	   0.000000    	   2.814176    	   2.814176    	   2.814176    	   0.000000    	   0.000000    	   0.000000    	      0.0874637	  0.1103858    	   0.000000    	   0.000000    	   144.0608    	   15.00386    	   3643.143    	   0.000000    	   3869.976    	   2571.693    	   2584.730    	   0.000000    	   0.000000    	   823.8358    	   363.6340    	  -13.03724    	   0.000000    	   0.000000    	
05/10/2014	   1739.000    	   0.000000    	  0.1741026    	   0.000000    	   1.664725    	   2.814176    	  0.8696947    	   0.000000    	   0.000000    	   0.000000    	      0.0858719	  0.1093387    	   1.944481    	   0.000000    	   144.7564    	   14.80865    	   3643.317    	   0.000000    	   3871.640    	   2574.507    	   2585.600    	   0.000000    	   0.000000    	   823.9217    	   363.7433    	  -11.09276    	   0.000000    	   0.000000    	
06/10/2014	   1740.000    	   0.000000    	   15.46341    	   0.000000    	  0.8295238    	  0.8295238    	  0.8295238    	   0.000000    	   0.000000    	   0.000000    	      0.0932888	  0.1127340    	   0.000000    	   0.000000    	   131.5527    	   16.03283    	   3658.780    	   0.000000    	   3872.470    	   2575.337    	   2586.429    	   0.000000    	   0.000000    	   824.0150    	   363.8560    	  -11.09276    	   0.000000    	   0.000000    	
07/10/2014	   1741.000    	   0.000000    	   1.616703    	   0.000000    	   1.776007    	  0.8295238    	   1.500163    	   0.000000    	   0.000000    	   0.000000    	  0.1010038    	  0.1162106    	 -0.6706396    	   0.000000    	   131.4898    	   15.86920    	   3660.397    	   0.000000    	   3874.246    	   2576.166    	   2587.929    	   0.000000    	   0.000000    	   824.1160    	   363.9723    	  -11.76340    	   0.000000    	   0.000000    	
08/10/2014	   1742.000    	   0.000000    	   17.29777    	   0.000000    	   1.321282    	   1.321282    	   1.321282    	   0.000000    	   0.000000    	   0.000000    	  0.1156717    	  0.1225656    	   0.000000    	   0.000000    	   117.8156    	   17.93327    	   3677.695    	   0.000000    	   3875.567    	   2577.487    	   2589.251    	   0.000000    	   0.000000    	   824.2317    	   364.0948    	  -11.76340    	   0.000000    	   0.000000    	
09/10/2014	   1743.000    	   0.000000    	   7.531319    	   0.000000    	   1.011465    	   1.321282    	   1.011465    	   0.000000    	   0.000000    	   0.000000    	  0.1397159    	  0.1333980    	  0.3098168    	   0.000000    	   112.5998    	   18.96420    	   3685.226    	   0.000000    	   3876.579    	   2578.809    	   2590.262    	   0.000000    	   0.000000    	   824.3714    	   364.2282    	  -11.45358    	   0.000000    	   0.000000    	
10/10/2014	   1744.000    	   0.000000    	  0.5296337    	   0.000000    	   1.206996    	  0.9898052    	  0.9898052    	   0.000000    	   0.000000    	   0.000000    	  0.1451411    	  0.1363258    	   0.000000    	   0.000000    	   113.0599    	   18.68273    	   3685.756    	   0.000000    	   3877.786    	   2579.798    	   2591.252    	   0.000000    	   0.000000    	   824.5165    	   364.3645    	  -11.45358    	   0.000000    	   0.000000    	
11/10/2014	   1745.000    	   0.000000    	  0.4094872    	   0.000000    	   1.198974    	  0.9898052    	  0.9409705    	   0.000000    	   0.000000    	   0.000000    	  0.1404723    	  0.1343928    	      0.0488347	   0.000000    	   113.5914    	   18.40787    	   3686.165    	   0.000000    	   3878.985    	   2580.788    	   2592.193    	   0.000000    	   0.000000    	   824.6570    	   364.4989    	  -11.40474    	   0.000000    	   0.000000    	
12/10/2014	   1746.000    	   0.000000    	   1.588022    	   0.000000    	   2.673626    	   2.273799    	   2.273799    	   0.000000    	   0.000000    	   0.000000    	  0.1363149    	  0.1326319    	   0.000000    	   0.000000    	   114.3158    	   18.17747    	   3687.753    	   0.000000    	   3881.658    	   2583.062    	   2594.467    	   0.000000    	   0.000000    	   824.7933    	   364.6316    	  -11.40474    	   0.000000    	   0.000000    	
13/10/2014	   1747.000    	   0.000000    	   1.901026    	   0.000000    	   1.582894    	   2.273799    	   1.539735    	   0.000000    	   0.000000    	   0.000000    	  0.1330399    	  0.1312846    	  0.7340641    	   0.000000    	   114.0520    	   18.01067    	   3689.654    	   0.000000    	   3883.241    	   2585.336    	   2596.007    	   0.000000    	   0.000000    	   824.9263    	   364.7629    	  -10.67068    	   0.000000    	   0.000000    	
14/10/2014	   1748.000    	   0.000000    	      0.0694139	   0.000000    	   2.239744    	   1.523298    	   1.523298    	   0.000000    	   0.000000    	   0.000000    	  0.1295882    	  0.1298327    	   0.000000    	   0.000000    	   115.5059    	   17.75125    	   3689.724    	   0.000000    	   3885.481    	   2586.859    	   2597.530    	   0.000000    	   0.000000    	   825.0559    	   364.8927    	  -10.67068    	   0.000000    	   0.000000    	
15/10/2014	   1749.000    	   0.000000    	  0.9324176    	   0.000000    	   1.191392    	   1.523298    	   1.088840    	   0.000000    	   0.000000    	   0.000000    	  0.1256033    	  0.1280402    	  0.4344576    	   0.000000    	   115.6642    	   17.49955    	   3690.656    	   0.000000    	   3886.672    	   2588.382    	   2598.619    	   0.000000    	   0.000000    	   825.1815    	   365.0207    	  -10.23622    	   0.000000    	   0.000000    	
16/10/2014	   1750.000    	   0.000000    	   5.365604    	   0.000000    	  0.8453846    	  0.8453846    	  0.8453846    	   0.000000    	   0.000000    	   0.000000    	  0.1285216    	  0.1293042    	   0.000000    	   0.000000    	   112.0158    	   18.11350    	   3696.022    	   0.000000    	   3887.518    	   2589.228    	   2599.464    	   0.000000    	   0.000000    	   825.3101    	   365.1500    	  -10.23622    	   0.000000    	   0.000000    	
17/10/2014	   1751.000    	   0.000000    	      0.0694139	   0.000000    	   1.828095    	  0.8453846    	   1.264754    	   0.000000    	   0.000000    	   0.000000    	  0.1312921    	  0.1305164    	 -0.4193692    	   0.000000    	   113.2111    	   17.85169    	   3696.091    	   0.000000    	   3889.346    	   2590.073    	   2600.729    	   0.000000    	   0.000000    	   825.4413    	   365.2805    	  -10.65559    	   0.000000    	   0.000000    	
